house_id,area_sqft,bedrooms,bathrooms,neighborhood,year_built,garage_size,distance_city_center,house_condition,price
1257,,3,2.0,Downtown,1992,1.0,15.463338126380583,Good,299761.6905200855
1258,2009.0,5,,Suburb,1961,2.0,18.03832538040687,Excellent,301309.2212249658
1259,1447.0,3,2.0,Downtown,1960,2.0,19.16825874263026,Poor,208378.96287470133
1260,1772.0,3,3.0,OldTown,2019,0.0,6.938949726547071,Good,225800.8340739293
1261,2079.0,2,2.0,Suburb,1961,1.0,1.6081259575452655,Excellent,273468.36615033005
1262,1838.0,2,2.0,OldTown,1990,1.0,0.5458822260196303,Excellent,212023.31936389272
1263,2069.0,4,,Riverside,1974,1.0,9.090907432373458,Fair,242248.44102235467
1264,1339.0,3,3.0,Downtown,1952,2.0,6.4158735908807945,Good,178287.68467760872
1265,1884.0,3,3.0,Riverside,1952,1.0,2.026784263705048,Good,267354.73196899
1266,1093.0,4,1.0,Downtown,1977,3.0,4.898443166094835,Fair,177068.683431932
1267,1744.0,3,1.0,OldTown,1972,0.0,3.550223007564721,Good,237813.99291733632
1268,1348.0,3,1.0,Uptown,1997,,22.914520325125572,Fair,165503.11253115267
1269,1432.0,3,1.0,Suburb,2016,1.0,3.936546729749639,Fair,205527.09223823072
1270,,4,2.0,OldTown,1991,0.0,13.67238736769814,Fair,283187.0683053782
1271,2345.0,4,3.0,Downtown,1989,1.0,15.031095900248031,Good,311818.2768839452
1272,2104.0,3,2.0,Downtown,1955,2.0,13.815491713861528,Fair,285556.05279825977
1273,1253.0,3,3.0,Downtown,1969,2.0,2.9268826382917053,Fair,188960.78308810585
1274,1641.0,3,2.0,Downtown,1960,1.0,8.310559862888503,Fair,184370.447093173
1275,2406.0,4,2.0,Suburb,1976,1.0,1.756123145347255,Fair,357889.13487818296
1276,1870.0,3,2.0,Riverside,1970,0.0,10.193912895359743,Poor,239778.46519858536
1277,2959.0,3,1.0,Uptown,1962,0.0,5.120673816154004,Fair,318381.8775057626
1278,1996.0,2,2.0,Suburb,1984,1.0,14.259997065467305,Good,285405.0675664093
1279,1896.0,3,2.0,,1996,0.0,17.473805649302964,Good,216997.1383196974
1280,1645.0,3,1.0,Suburb,1977,2.0,13.536936575015309,Fair,262106.59059351572
1281,1866.0,4,2.0,OldTown,1970,2.0,11.138799066979196,Poor,265189.68918874656
1282,1723.0,3,2.0,,1967,3.0,9.989668810988965,Good,237727.06887659858
1283,2154.0,3,3.0,Uptown,1980,1.0,21.121448318376594,Fair,265908.99784939294
1284,2278.0,4,2.0,Downtown,2009,3.0,5.874517594099117,Excellent,310425.5304689248
1285,1407.0,4,3.0,Uptown,1986,1.0,18.488349318457285,Good,187089.50931420617
1286,1134.0,3,2.0,Uptown,1970,1.0,19.058316956132916,Fair,179175.77875189797
1287,881.0,3,2.0,Riverside,1963,3.0,10.770400178132995,Fair,121206.75103871894
1288,2053.0,3,2.0,Riverside,2009,1.0,7.783864681028164,Good,282459.56481664727
1289,1248.0,5,3.0,Suburb,1972,0.0,12.028266408126393,Poor,166308.29028920952
1290,723.0,2,2.0,Suburb,1978,2.0,2.783741184371113,Poor,117830.89794316146
1291,1994.0,5,2.0,Uptown,1996,3.0,1.6252857896127044,Fair,346561.6350983867
1292,3046.0,4,2.0,Downtown,1979,2.0,3.234278386571349,Good,425580.67949509464
1293,1796.0,3,2.0,OldTown,1987,1.0,5.085053270824541,Good,261263.36392782262
1294,2219.0,2,1.0,OldTown,1976,1.0,12.852332098282053,Poor,269992.26372448157
1295,1840.0,3,1.0,Downtown,1964,3.0,21.30384758594749,Good,282102.0790174867
1296,1750.0,3,1.0,Downtown,2008,0.0,6.273237133992331,Fair,207460.7508302002
1297,2259.0,2,,Riverside,1952,1.0,23.411469263296063,Good,230669.6233226572
1298,1654.0,4,1.0,OldTown,1959,0.0,23.895243768907584,Fair,221409.76413940545
1299,1933.0,5,1.0,,1966,1.0,23.99316281870753,Good,228342.00338961656
1300,1960.0,3,2.0,Suburb,1960,1.0,21.020286999569933,Excellent,242364.60738047562
1301,1465.0,4,2.0,Riverside,1997,0.0,9.413713499544155,Poor,233299.74297690077
1302,2296.0,2,2.0,OldTown,1954,0.0,2.280755819564265,Fair,305429.6651012059
1303,1712.0,3,1.0,Downtown,2018,1.0,14.436058928279126,Fair,257184.24757966478
1304,1422.0,2,3.0,OldTown,2013,0.0,14.187695376462226,Fair,175988.5265031855
1305,2068.0,4,3.0,Uptown,1963,0.0,21.324406294185092,Fair,238348.65013146086
1306,1350.0,5,3.0,Riverside,1999,2.0,24.901780748179576,Good,134126.77463101904
1307,1814.0,4,2.0,Downtown,1975,1.0,12.949854010723616,Excellent,246791.2409465727
1308,1795.0,2,2.0,Uptown,2021,1.0,8.957498760474714,Fair,185756.4784089473
1309,2342.0,3,1.0,Suburb,2018,3.0,5.054591933128542,Good,327423.6109566759
1310,2037.0,3,1.0,,1956,0.0,0.617595708025583,Good,301395.57208150765
1311,1787.0,3,1.0,Uptown,1965,1.0,12.97328546597754,Good,224152.21532523565
1312,2208.0,4,2.0,Uptown,2004,1.0,14.110207334213596,Fair,289541.7111885584
1313,2495.0,4,2.0,Downtown,2005,2.0,20.710992755526238,Fair,332291.30841862893
1314,2078.0,4,2.0,Suburb,1953,3.0,12.862135713373615,Fair,300026.4134443729
1315,1805.0,3,1.0,Uptown,1997,3.0,22.953474542318386,Fair,243903.02070356387
1316,1144.0,3,2.0,Riverside,1966,2.0,15.888045176000169,Good,153120.3371446568
1317,1267.0,2,2.0,Uptown,1985,0.0,21.08823783641654,Good,90840.81984696504
1318,1647.0,3,2.0,OldTown,2019,0.0,4.133392502789804,Poor,246893.56883010163
1319,1495.0,3,2.0,Riverside,1987,1.0,21.45573519240671,Poor,172712.49186817504
1320,1706.0,4,1.0,Riverside,2011,0.0,17.041024433874284,Excellent,190064.89751966912
1321,1828.0,4,3.0,Uptown,1997,2.0,4.6707092947390985,Good,277737.289238451
1322,2064.0,2,2.0,Downtown,1959,1.0,5.149207174577266,Excellent,274112.422074898
1323,1764.0,3,1.0,Riverside,1985,0.0,23.199265166583423,Poor,179292.22039916934
1324,2043.0,2,,OldTown,1978,2.0,1.2892763310341355,Good,251869.75863366257
1325,1832.0,2,2.0,Downtown,1953,0.0,11.8321061107448,Good,231544.09494228597
1326,812.0,4,3.0,,1993,1.0,8.18014460338549,Excellent,118082.27736509847
1327,1330.0,2,2.0,Downtown,2005,1.0,16.794397279961487,Poor,161298.8749427957
1328,1727.0,3,1.0,Riverside,1991,1.0,21.070919995440303,Fair,208567.06711800818
1329,1195.0,2,3.0,Downtown,1962,1.0,9.329263978135954,Fair,182104.99510123662
1330,2099.0,5,2.0,Uptown,1995,0.0,10.959101139409512,Excellent,322343.8697683723
1331,2565.0,3,2.0,Downtown,1982,1.0,24.556985720284647,Excellent,304430.2125849439
1332,2409.0,3,2.0,OldTown,1970,2.0,19.705954487140467,Excellent,289160.8616204086
1333,1693.0,3,1.0,Suburb,2006,,22.481501207828888,Excellent,241365.71572453203
1334,,4,2.0,OldTown,2018,1.0,11.249674405964928,Poor,352862.50576503365
1335,1874.0,5,2.0,Riverside,2019,1.0,6.234866997610823,Poor,272777.9265604401
1336,1631.0,3,3.0,Downtown,2016,,10.590654901968067,Poor,232268.4291189955
1337,1493.0,5,2.0,Downtown,1997,3.0,18.04425198687208,Fair,214609.73050908305
1338,1648.0,5,2.0,Uptown,1982,0.0,3.1810449184814935,Good,244642.14025788667
1339,1605.0,5,2.0,Downtown,1985,1.0,7.126493087604467,Excellent,233309.70679193875
1340,1885.0,4,3.0,OldTown,1982,2.0,1.6425795613089644,Fair,264418.2312304228
1341,1880.0,4,3.0,Riverside,1980,1.0,11.092519589284223,Good,257592.4299984798
1342,1801.0,3,2.0,Suburb,1970,0.0,20.772420531500526,Excellent,243720.64327844183
1343,2018.0,4,2.0,Downtown,1976,1.0,1.1042603633012646,Fair,272630.6392536245
1344,,3,2.0,Suburb,2021,0.0,17.04542640677557,Poor,281883.7207973097
1345,2274.0,4,,Downtown,2011,1.0,23.346148925586622,Fair,257349.3168257333
1346,1057.0,3,1.0,Riverside,1975,1.0,6.304732607023966,Fair,173377.18069942307
1347,523.0,4,2.0,OldTown,2015,2.0,17.494053597827378,Good,100365.97539181948
1348,2267.0,4,1.0,Riverside,1961,1.0,24.389996576954907,Fair,241693.75043901382
1349,1116.0,2,3.0,Suburb,1971,0.0,24.075812473735347,Poor,76399.12648308897
1350,1687.0,4,2.0,Downtown,1966,0.0,6.255765229214011,Excellent,249242.49311826425
1351,1214.0,3,3.0,Suburb,1956,2.0,2.958110803695683,Good,165978.43595284698
1352,899.0,4,,,2017,0.0,4.132922178449941,Fair,158179.4827788801
1353,2070.0,3,2.0,Riverside,1986,1.0,17.699873877812482,Excellent,241238.79153903932
1354,2179.0,3,2.0,,1987,0.0,18.28109244860525,Fair,272817.8084805448
1355,1511.0,5,1.0,Suburb,1960,2.0,17.018795759890875,Fair,215164.73700358655
1356,504.0,3,2.0,OldTown,1950,1.0,8.733920499684833,Good,73283.07670017163
1357,1526.0,4,1.0,Downtown,1974,1.0,4.659535024073993,Fair,200221.0896879298
1358,1995.0,3,2.0,Suburb,1991,1.0,14.728646752830201,Good,262458.64075215824
1359,1060.0,3,2.0,OldTown,2001,2.0,12.350170921067729,Fair,136647.94375965456
1360,1891.0,3,2.0,Downtown,1973,1.0,18.356436604496434,Poor,253386.73156154915
1361,1792.0,3,1.0,Downtown,2002,2.0,11.313321927797725,Good,218766.3578526428
1362,2089.0,3,1.0,Riverside,2005,2.0,8.796672519818475,Fair,283093.66137647297
1363,1859.0,2,2.0,OldTown,2012,3.0,7.6902251452958525,Good,246895.4595902032
1364,1313.0,3,3.0,,1957,1.0,5.68102284121879,Good,192312.23652861823
1365,2398.0,2,2.0,Riverside,2008,3.0,7.010786216573205,Excellent,306727.8877546329
1366,1720.0,5,2.0,Uptown,1994,0.0,2.8233457516804834,Good,247181.17978844122
1367,1786.0,5,2.0,OldTown,1976,1.0,8.997996767757794,Fair,202088.97522332403
1368,1333.0,3,1.0,Uptown,2001,2.0,1.395960402892476,Good,183909.62954702514
1369,1578.0,4,3.0,Downtown,1967,0.0,5.0671392555750066,Good,214473.48782064675
1370,1357.0,3,2.0,OldTown,1965,0.0,18.795875893176014,Good,157810.7176219347
1371,1713.0,4,1.0,Riverside,2015,1.0,8.473990222577255,Good,258475.8549288887
1372,2655.0,4,2.0,Downtown,1954,1.0,16.871806915944923,Good,319901.7758481825
1373,1114.0,5,1.0,OldTown,1952,1.0,18.063662302133295,Fair,177832.37853568947
1374,993.0,3,3.0,OldTown,2019,,14.739040896936782,Good,125453.54544417531
1375,2535.0,4,,,1956,2.0,23.988094663452262,Fair,285061.37139091204
1376,1695.0,3,,Downtown,1999,1.0,1.0252767322662748,Fair,204665.12116502802
1377,1465.0,5,1.0,Riverside,1963,0.0,18.596989939409482,Good,195741.71306026776
1378,2319.0,2,2.0,Riverside,1987,3.0,23.990272776539996,Fair,279019.90294773795
1379,1497.0,4,2.0,Downtown,1996,0.0,21.625657369147014,Poor,189339.40964734586
1380,2713.0,4,2.0,Downtown,1982,0.0,4.613370949222826,Poor,360965.671881333
1381,2138.0,4,2.0,Suburb,1992,0.0,8.507097503167437,Good,281361.8617126466
1382,1556.0,2,3.0,Uptown,1978,1.0,4.725070076973402,Fair,220958.33465509265
1383,2878.0,5,1.0,Downtown,2006,0.0,15.23205491346025,Good,402945.61282902583
1384,1497.0,2,2.0,Downtown,1954,0.0,17.94860555849756,Fair,160264.0249625413
1385,2171.0,4,1.0,Suburb,2009,1.0,8.268307349394926,Fair,329069.8294124648
1386,1949.0,3,3.0,Suburb,2019,0.0,13.717911062615238,Fair,262491.44057077664
1387,2450.0,3,2.0,OldTown,1951,1.0,17.427553966744277,Good,307448.85023473995
1388,2580.0,3,2.0,Riverside,2019,2.0,10.822825506970684,Fair,347044.9203864948
1389,,3,2.0,Uptown,1992,2.0,21.423380496158753,Excellent,159160.75723788174
1390,1423.0,2,,OldTown,1953,0.0,19.402973414551518,Excellent,147720.78148628143
1391,2029.0,2,1.0,Downtown,2005,0.0,2.084305824338981,Good,246906.7211070533
1392,1461.0,3,1.0,Suburb,2008,3.0,15.717569827725312,Excellent,236132.72691083793
1393,2806.0,4,2.0,Riverside,1958,0.0,6.265475998513866,Fair,359361.0749403001
1394,1868.0,5,1.0,OldTown,1952,2.0,14.159197484348244,Good,254245.60550740708
1395,1617.0,2,1.0,Riverside,1997,0.0,23.943766844507675,Good,166231.59162355048
1396,1892.0,3,3.0,Suburb,1992,3.0,22.037019111530128,Good,216835.30894369574
1397,1126.0,2,,OldTown,1950,1.0,10.410651876320728,Excellent,141094.26369206118
1398,1314.0,2,2.0,OldTown,2006,1.0,7.642089529436658,Good,191733.7791672579
1399,2400.0,4,2.0,Riverside,2002,2.0,6.242940738002345,Excellent,288877.9828389523
1400,1471.0,4,1.0,Suburb,1965,1.0,13.54661430903474,Fair,199653.81904221151
1401,1276.0,2,2.0,Downtown,2000,1.0,3.29908710482238,Good,161492.2300131866
1402,2068.0,3,3.0,OldTown,2004,1.0,13.957237699142091,Good,292243.90416295204
1403,2392.0,2,1.0,,1950,2.0,0.5326741675244044,Good,328873.0870091117
1404,2159.0,4,1.0,Suburb,1977,0.0,8.434315953273199,Fair,248816.0104372528
1405,2298.0,5,2.0,OldTown,2002,0.0,5.888390688849241,Good,305660.31429206696
1406,1421.0,2,2.0,OldTown,2007,1.0,24.29486035403916,Excellent,164001.47989721346
1407,1089.0,3,1.0,Downtown,2009,0.0,18.317436829464484,Fair,116966.04507966021
1408,2550.0,5,2.0,Uptown,2008,1.0,9.066507821324823,Good,347769.3910159024
1409,1638.0,5,2.0,Downtown,1971,0.0,2.7747046200002026,Fair,240625.8555387184
1410,1674.0,3,2.0,Downtown,1957,1.0,13.161614569920289,Excellent,232893.19257849257
1411,2464.0,2,2.0,Uptown,1998,0.0,5.729473092488036,Fair,319012.3693083427
1412,2078.0,2,3.0,Suburb,1991,1.0,13.642523874509767,Fair,259110.78453812926
1413,2027.0,3,2.0,,1976,0.0,20.966377677382866,Fair,235665.59940967258
1414,2882.0,3,3.0,OldTown,1988,0.0,15.586917526483942,Good,332009.4836953712
1415,1478.0,2,2.0,Riverside,1974,0.0,16.027816278852555,Poor,200652.00765300475
1416,2263.0,3,2.0,Riverside,1987,,13.755242082038881,Good,358293.7931243331
1417,1828.0,2,2.0,OldTown,1973,0.0,23.218007999469524,Excellent,192316.9990700315
1418,1934.0,4,3.0,Riverside,1973,2.0,23.331615768304783,Excellent,247370.757880863
1419,2564.0,3,3.0,Downtown,2009,0.0,13.06171842630203,Poor,340857.5020165655
1420,2053.0,2,1.0,Downtown,1999,,7.991107435015858,Excellent,271567.17857981083
1421,2069.0,3,3.0,Uptown,2015,1.0,11.759881644046375,Good,274326.4358382211
1422,2336.0,3,3.0,Uptown,1963,1.0,5.070668848792584,Fair,296655.2819330441
1423,1617.0,5,2.0,OldTown,2002,3.0,16.09043572529319,Poor,269222.30528292933
1424,1380.0,3,1.0,OldTown,1981,3.0,12.752262226664714,Fair,203720.1619465706
1425,1277.0,3,3.0,OldTown,1997,2.0,3.030861706425357,Good,204589.2547250537
1426,816.0,4,3.0,,1988,1.0,5.342370637430576,Poor,126778.70612236738
1427,2828.0,3,1.0,Riverside,1989,1.0,12.250982926888407,Fair,352017.13751904666
1428,1248.0,5,3.0,OldTown,1991,1.0,22.24593027261203,Good,130979.19210952497
1429,1689.0,3,1.0,OldTown,1957,3.0,14.376572655461887,Good,238744.94735009875
1430,1661.0,3,,Downtown,1975,1.0,17.197607505107534,Good,220619.47870480904
1431,1953.0,2,2.0,Downtown,1961,1.0,8.806199468725788,Good,254342.78090140352
1432,2207.0,3,2.0,Downtown,1992,0.0,14.49957912958374,Poor,250635.78325245332
1433,,4,2.0,Riverside,2000,0.0,11.46080565463265,Excellent,295716.3404130641
1434,1508.0,4,1.0,,2012,3.0,16.648682859267435,Fair,221409.79521535186
1435,1716.0,3,3.0,Suburb,1998,1.0,1.7391013689357542,Good,233577.06992656662
1436,1941.0,3,1.0,Suburb,1976,,12.585855297854499,Good,262428.1338673667
1437,1675.0,4,1.0,OldTown,1958,0.0,7.75181931602719,Fair,232986.71005982914
1438,2603.0,5,1.0,OldTown,1988,2.0,8.491534001308777,Excellent,348896.60572100047
1439,2045.0,2,2.0,OldTown,2014,0.0,24.042477073172506,Fair,212161.93427168194
1440,2167.0,3,3.0,OldTown,2020,,4.976022911428878,Poor,299510.4620801811
1441,2131.0,3,2.0,,2020,,8.125508688175625,Excellent,254055.6272759933
1442,2386.0,5,3.0,Suburb,1956,2.0,12.992368105406358,Good,334540.5183874067
1443,1890.0,2,1.0,Uptown,2021,2.0,21.64416022966578,Good,229681.3699562531
1444,1151.0,3,2.0,Suburb,2016,0.0,10.708417038556076,Good,174075.09777879764
1445,1999.0,4,2.0,Suburb,1959,1.0,18.724699381760193,Good,257379.5733409586
1446,1474.0,2,2.0,Downtown,2020,1.0,21.481165406262658,Poor,174744.0245116854
1447,1535.0,3,1.0,,2002,0.0,8.0954007176353,Fair,191649.04371462224
1448,2093.0,3,2.0,OldTown,2006,2.0,10.122379496698393,Fair,261433.16974934976
1449,2419.0,3,2.0,OldTown,1976,1.0,9.235627480364728,Poor,304210.1056207864
1450,1810.0,3,2.0,Downtown,2003,1.0,20.904967311139067,Good,244951.4816157716
1451,1954.0,3,2.0,Riverside,1953,0.0,1.5864981178632283,Fair,277988.62249933305
1452,,2,,Riverside,1972,1.0,8.05631667630266,Fair,338155.3102002821
1453,1920.0,3,2.0,,1997,2.0,17.14550966108068,Poor,207801.56488390375
1454,3100.0,4,1.0,Riverside,1991,1.0,14.353365739350895,Good,393549.53485617216
1455,2082.0,4,,Riverside,1952,3.0,11.18908930269551,Good,268868.1692467564
1456,919.0,2,2.0,OldTown,1952,3.0,13.728731566923917,Fair,104655.16498005451
1457,2176.0,2,1.0,Suburb,1977,0.0,5.340822352793798,Good,248511.30311751078
1458,1990.0,3,3.0,Riverside,2012,,11.052557229396255,Fair,240238.2163404815
1459,2444.0,3,2.0,Riverside,1980,2.0,12.791723112320552,Good,332364.34357458714
1460,2136.0,3,1.0,Downtown,1959,1.0,22.57913348788774,Poor,251693.57554778448
1461,1730.0,4,2.0,Uptown,1998,0.0,6.8904614886974205,Fair,216956.1514630551
1462,1187.0,2,1.0,Downtown,1970,0.0,21.761798303040848,Good,108301.58102824888
1463,1695.0,2,3.0,OldTown,2002,1.0,16.283914320236555,Excellent,218798.45976859165
1464,1374.0,3,3.0,Suburb,2003,2.0,0.9983503611562241,Fair,229839.44199236066
1465,,4,3.0,Uptown,2006,0.0,18.253467754035142,Good,194245.7283557044
1466,2094.0,2,2.0,Downtown,1969,0.0,1.3710209999518497,Good,251588.1496986208
1467,2634.0,4,2.0,Riverside,1998,3.0,24.93583760693842,Excellent,320957.80333537754
1468,1997.0,3,2.0,,1956,2.0,21.879598848434348,Fair,291500.63208991813
1469,1202.0,5,1.0,Uptown,1978,1.0,7.784921814731119,Fair,156452.6757081844
1470,2022.0,5,2.0,,1997,2.0,6.806575139819283,Excellent,300525.50708931504
1471,2398.0,3,2.0,Downtown,1962,1.0,9.845306511587419,Poor,351486.0468835059
1472,1495.0,3,1.0,Downtown,1952,2.0,9.226090650203854,Poor,198478.13403349303
1473,1732.0,3,2.0,Riverside,1951,1.0,9.622276550441835,Poor,266271.52408639196
1474,1807.0,3,3.0,Riverside,1965,0.0,8.29777537992727,Good,225490.75682487967
1475,1407.0,4,3.0,OldTown,1955,2.0,15.717768467784119,Poor,158906.56244304377
1476,2124.0,4,1.0,,1994,1.0,4.524459761155287,Excellent,278245.5210187656
1477,1739.0,4,1.0,Uptown,2020,3.0,21.22654166492732,Fair,209072.81664269321
1478,2009.0,4,1.0,Downtown,1954,1.0,20.403860858767224,Poor,210868.71443414103
1479,1356.0,3,3.0,Uptown,2005,3.0,12.173838592454125,Fair,190023.34343398537
1480,1581.0,2,1.0,,2020,3.0,21.391884149324415,Fair,208756.15529585019
1481,2161.0,4,2.0,Downtown,1981,0.0,6.555054215742185,Good,276327.48779761756
1482,1613.0,3,1.0,OldTown,1998,2.0,0.9303536647471902,Good,227179.22952924613
1483,2663.0,4,2.0,OldTown,1962,1.0,15.670594163230664,Fair,364628.9847357033
1484,1600.0,3,2.0,Riverside,1979,3.0,11.718780470635528,Poor,208597.01909924764
1485,1912.0,2,2.0,Uptown,1974,1.0,14.39553138424883,Good,246027.4895034071
1486,2266.0,5,,Uptown,2009,2.0,22.533815520950874,Good,251703.71074912057
1487,1090.0,2,2.0,Riverside,2008,1.0,24.263176552365614,Good,95950.80631947205
1488,,5,1.0,Uptown,1977,0.0,16.044101924012274,Good,118923.17484801062
1489,1037.0,5,2.0,Riverside,2007,0.0,19.21936195138474,Fair,160183.67229624244
1490,2431.0,4,3.0,Downtown,1969,1.0,2.5533066204355244,Excellent,322362.58641071746
1491,1524.0,4,1.0,OldTown,1983,2.0,4.4375318298418875,Fair,206513.7397762329
1492,3079.0,3,3.0,OldTown,1954,1.0,18.463517721347927,Poor,384000.0143091434
1493,1517.0,5,2.0,Uptown,2009,1.0,11.068453681506048,Good,225560.8225297969
1494,1892.0,3,1.0,Suburb,1992,0.0,11.42614912490794,Excellent,212475.7422545856
1495,2571.0,3,2.0,OldTown,2006,1.0,8.060888200068197,Good,322960.3088476988
1496,2803.0,4,1.0,Riverside,2006,0.0,15.380231395204722,Fair,364332.75376661017
1497,2830.0,3,2.0,Suburb,2003,2.0,5.036543612696963,Fair,353926.731027659
1498,2404.0,3,2.0,Suburb,1994,3.0,15.859448843190442,Fair,318590.63709456066
1499,2312.0,3,1.0,OldTown,1986,1.0,4.758071999813372,Excellent,293573.18622210936
1500,2096.0,3,2.0,OldTown,1997,0.0,2.063737850387983,Poor,309444.1526400854
1501,2189.0,5,3.0,OldTown,2003,0.0,8.593763373126995,Good,312100.86838309315
1502,1524.0,3,3.0,Riverside,1997,1.0,6.162938379241268,Fair,234165.38112767081
1503,1390.0,5,2.0,Suburb,1955,1.0,22.28029514463014,Good,168487.72860698053
1504,1798.0,4,3.0,Uptown,1983,2.0,1.8463596197813517,Excellent,289557.58388080925
1505,1714.0,4,2.0,Riverside,2012,0.0,4.8270354680660095,Fair,253995.46927277293
1506,1573.0,3,2.0,Downtown,1997,2.0,13.943630336784711,Fair,219262.51680939083
1507,2148.0,4,3.0,OldTown,1972,1.0,12.286146175763104,Good,281535.5222986493
1508,2277.0,2,2.0,Suburb,1962,1.0,1.623374450180188,Good,306245.3580006404
1509,1844.0,4,2.0,,1996,1.0,0.6776844863710396,Good,231870.44032995237
1510,2538.0,2,2.0,Downtown,1993,0.0,24.70766457804817,Good,316324.7632041614
1511,1229.0,5,3.0,Riverside,1981,1.0,16.641450158791535,Fair,164118.6478075426
1512,1703.0,5,3.0,Riverside,1975,2.0,9.452450207088143,Good,247758.08499360015
1513,1441.0,3,2.0,Uptown,2002,1.0,12.025590067749413,Fair,163512.8492161132
1514,866.0,3,2.0,Uptown,1963,2.0,7.03047795113003,Excellent,151316.94142372286
1515,,4,2.0,Riverside,2001,1.0,8.94940770048364,Fair,252645.3854772534
1516,1739.0,3,,Downtown,1985,0.0,16.401589448071242,Good,203966.49523874716
1517,2556.0,5,1.0,,1957,1.0,22.128889072250583,Fair,267768.77288918465
1518,2115.0,2,2.0,Suburb,1989,1.0,5.011185565489029,Fair,262546.518988432
1519,1287.0,2,2.0,OldTown,1971,1.0,21.08885688194031,Fair,154462.74021200574
1520,2727.0,5,2.0,OldTown,1965,0.0,3.478137423197592,Good,375312.15730169776
1521,2410.0,4,,Suburb,2009,1.0,5.7673094779155845,Good,320741.3516219895
1522,2091.0,4,1.0,Riverside,2009,0.0,1.4107945572163265,Excellent,276619.4576440716
1523,1686.0,3,3.0,Riverside,1959,0.0,3.9498906212784863,Fair,201847.8157888609
1524,1320.0,4,2.0,Uptown,1974,1.0,22.97392706386924,Good,180729.55625224963
1525,1613.0,3,1.0,Uptown,1980,1.0,11.756249292150276,Good,177245.07883411122
1526,,4,2.0,OldTown,1970,3.0,2.402813613569662,Fair,335389.3865312745
1527,2742.0,4,2.0,Suburb,1982,1.0,24.013307531954553,Fair,309315.56456230854
1528,2571.0,3,1.0,Riverside,1980,2.0,22.035311540086926,Fair,327323.1704458389
1529,1555.0,3,2.0,Suburb,1970,1.0,18.98972176126946,Fair,201261.10354980643
1530,1240.0,3,2.0,Downtown,1985,2.0,23.370083402715167,Fair,142915.78736935582
1531,1870.0,4,2.0,Suburb,2014,0.0,5.893170810476222,Good,268437.3415465924
1532,915.0,3,2.0,Downtown,1953,3.0,20.991047678747115,Fair,92983.11849167847
1533,1961.0,4,,Uptown,2017,1.0,17.4047843106805,Good,247920.47246126703
1534,1726.0,3,3.0,Uptown,1953,2.0,21.809101614408366,Excellent,195404.52817471145
1535,1566.0,4,2.0,OldTown,1958,1.0,20.02433336069443,Good,217372.5991996335
1536,1002.0,4,1.0,Suburb,1979,0.0,8.989129047832213,Good,146747.53210695248
1537,2056.0,3,1.0,Suburb,1994,1.0,19.47276415692276,Poor,256773.33204240236
1538,1533.0,2,2.0,Downtown,1953,0.0,6.930179423129813,Excellent,185034.79746969196
1539,1215.0,2,2.0,Uptown,2018,1.0,8.550507994187344,Fair,176595.20499556052
1540,363.0,4,1.0,Downtown,1972,0.0,3.1436900719629155,Good,51933.01368426359
1541,1786.0,4,2.0,Uptown,1965,1.0,23.409377091521485,Excellent,197030.72964400792
1542,,2,,Downtown,1971,3.0,7.629582403306898,Good,345557.706106195
1543,2630.0,4,2.0,Uptown,2021,1.0,13.25525039670057,Good,319395.03559042886
1544,,3,2.0,Downtown,1997,2.0,10.08765449342172,Fair,230536.78877641232
1545,1498.0,3,2.0,Uptown,2011,1.0,24.018238954295786,Poor,163254.3968983145
1546,2034.0,5,2.0,Downtown,2009,1.0,8.70870468799282,Good,262049.40203252938
1547,1300.0,3,1.0,Suburb,1954,3.0,19.57437262485588,Poor,142647.61664834258
1548,1950.0,3,2.0,OldTown,1956,2.0,21.457695788463912,Good,253032.47494697775
1549,2183.0,2,1.0,Downtown,2000,2.0,11.172359188283664,Poor,223733.77124875144
1550,2413.0,2,3.0,OldTown,2014,0.0,9.765209454096816,Excellent,280808.80383712234
1551,1749.0,3,1.0,Suburb,1958,1.0,18.819772612849384,Fair,236298.55045354503
1552,1698.0,2,3.0,,1994,0.0,22.865951517502737,Good,182140.83035145732
1553,1361.0,4,2.0,Uptown,1996,1.0,18.995827460269837,Good,188657.40894051307
1554,1386.0,3,2.0,OldTown,2016,1.0,6.064595957000708,Fair,203740.79450383893
1555,1686.0,3,2.0,Riverside,1973,2.0,22.26353981222378,Fair,201975.43432847687
1556,1983.0,2,3.0,Uptown,1959,2.0,9.995750852202411,Fair,229790.28663792953
1557,2256.0,3,1.0,OldTown,1997,1.0,14.61762058855939,Fair,250967.3570483916
1558,,4,1.0,Downtown,1984,0.0,20.87017267267142,Fair,136165.26135790127
1559,2546.0,5,2.0,Downtown,2003,2.0,5.115671801312059,Fair,368929.67096338206
1560,1664.0,2,1.0,Suburb,2020,0.0,19.720498324100053,Good,194630.61482140602
1561,1789.0,5,1.0,Riverside,1965,1.0,15.105988548811599,Fair,218891.7313216144
1562,1426.0,3,3.0,Downtown,2002,0.0,22.386870224776402,Excellent,163770.8229621092
1563,587.0,3,,OldTown,1989,1.0,4.7132748451668025,Good,107175.74427911062
1564,2242.0,3,2.0,OldTown,1969,3.0,10.806714807502747,Fair,303990.473018863
1565,,2,3.0,Downtown,2018,0.0,20.90465577523752,Fair,234110.9555271083
